Month,Elevation,SCA
6.0,1300,24.76620942942573
6.0,1400,29.699219358444676
6.0,1500,37.48377327746001
6.0,1600,45.38798037612424
6.0,1700,52.87384302291443
6.0,1800,64.3686272488272
6.0,1900,71.89482085846043
6.0,2000,74.20136159460976
6.0,2100,74.62205349048051
6.0,2200,86.39140811455847
7.0,100,2.4325525032748105
7.0,200,2.4226543515226333
7.0,300,3.056251709230326
7.0,400,5.221639554676957
7.0,500,8.06990880952625
7.0,600,10.147235887305099
7.0,700,11.156915896300433
7.0,800,12.818620216558893
7.0,900,15.002128046090442
7.0,1000,19.91442573444367
7.0,1100,25.52818876492114
7.0,1200,33.26463469436283
7.0,1300,45.15158949052184
7.0,1400,57.95583007302488
7.0,1500,73.25618863860994
7.0,1600,83.72336360115325
7.0,1700,90.49419799228987
7.0,1800,94.16335893602752
7.0,1900,93.98983090930588
7.0,2000,94.50196518809658
7.0,2100,92.37590661831366
7.0,2200,96.97434367541769
8.0,100,1.2400590174167614
8.0,200,1.191700881125359
8.0,300,1.3567690396574
8.0,400,2.14573221053835
8.0,500,3.2391592618136245
8.0,600,4.202116258650975
8.0,700,4.890507051431894
8.0,800,5.9980458732052
8.0,900,8.02004698799046
8.0,1000,13.168285812678317
8.0,1100,20.213031912013744
8.0,1200,29.965739746301534
8.0,1300,44.7719470826992
8.0,1400,60.457880173353736
8.0,1500,75.89876811434023
8.0,1600,85.41365064337043
8.0,1700,90.32176193178472
8.0,1800,92.83777514304849
8.0,1900,96.68333924559533
8.0,2000,93.43388545760811
8.0,2100,91.30371713508612
8.0,2200,98.4027446300716
9.0,100,0.3636919933983726
9.0,200,0.36555510898129245
9.0,300,0.3065740502571611
9.0,400,0.46386173050063373
9.0,500,0.6824725712248604
9.0,600,1.0192290310918333
9.0,700,1.0546253537657428
9.0,800,1.3064454716808964
9.0,900,2.0979145453629564
9.0,1000,4.537288629480184
9.0,1100,10.050948769685645
9.0,1200,19.806111879351842
9.0,1300,34.69767871987138
9.0,1400,51.742200456290604
9.0,1500,67.96904338599596
9.0,1600,81.6137194990747
9.0,1700,82.22252118270933
9.0,1800,87.15106448786011
9.0,1900,86.39813172519803
9.0,2000,71.60534811903426
9.0,2100,74.14585222121485
9.0,2200,79.57040572792363
10.0,100,0.21520171377498684
10.0,200,0.16614932756221826
10.0,300,0.06526588004484542
10.0,400,0.11079230453927665
10.0,500,0.19396716876401532
10.0,600,0.3394600247908296
10.0,700,0.34341761160573614
10.0,800,0.4023235543080494
10.0,900,0.5702720815313399
10.0,1000,1.0139338978710668
10.0,1100,2.348178802568565
10.0,1200,4.62367680917774
10.0,1300,9.67536833376359
10.0,1400,20.872708239799927
10.0,1500,36.06647635227943
10.0,1600,47.368808365968036
10.0,1700,55.403449895309365
10.0,1800,62.69067993195522
10.0,1900,67.41959323637221
10.0,2000,45.53305727119596
10.0,2100,39.70228921124206
10.0,2200,24.330548926014323
11.0,100,0.1325534490667399
11.0,200,0.08357953315813817
11.0,300,0.018450544373345926
11.0,400,0.017557316500932573
11.0,500,0.026835720544677512
11.0,600,0.08597058671624888
11.0,700,0.08153799175356977
11.0,800,0.10305580117625278
11.0,900,0.1224939356792731
11.0,1000,0.213891513390848
11.0,1100,0.478743371967532
11.0,1200,1.0471794195571187
11.0,1300,2.6827461876007415
11.0,1400,9.267917189690412
11.0,1500,23.361374179348147
11.0,1600,41.4054869389336
11.0,1700,53.37605424339073
11.0,1800,62.87151399556673
11.0,1900,73.92260849000827
11.0,2000,82.86952554744528
11.0,2100,82.59190843155031
11.0,2200,85.93973747016707
12.0,100,0.0714664031059808
12.0,200,0.04124455093522926
12.0,300,0.005071715545066193
12.0,400,0.005583571705654274
12.0,500,0.004347956460463608
12.0,600,0.02508295888854474
12.0,700,0.016828928356360552
12.0,800,0.014117858075641459
12.0,900,0.013933053562950675
12.0,1000,0.03665727732695231
12.0,1100,0.08337694870471428
12.0,1200,0.2703239160722703
12.0,1300,0.7966598443537088
12.0,1400,3.2379353313603527
12.0,1500,10.27809163511425
12.0,1600,24.77900761716227
12.0,1700,36.26463221337291
12.0,1800,45.092092375895604
12.0,1900,58.571952228922775
12.0,2000,78.32874789444134
12.0,2100,79.5667497733454
12.0,2200,90.0346062052506
