Year,Elevation,SCA
2010.0,4500,21.418938374020396
2010.0,4600,20.291478639444954
2010.0,4700,19.579893360340726
2010.0,4800,17.667318907305084
2010.0,4900,17.46607791188298
2010.0,5000,16.637128533532685
2010.0,5100,17.604978648652494
2010.0,5200,21.601026496672052
2010.0,5300,24.376589639027312
2010.0,5400,23.966198875116046
2010.0,5500,29.753086419753096
2010.0,5600,24.878208784940107
2010.0,5700,26.110018726591758
2010.0,5800,27.130646282140383
2010.0,5900,32.13408450704226
2010.0,6000,22.384858044164037
2010.0,6100,28.335766423357665
2011.0,100,0.0
2011.0,200,0.0
2011.0,300,0.0
2011.0,400,0.0
2011.0,500,0.0
2011.0,600,0.0
2011.0,700,0.0
2011.0,800,0.0
2011.0,900,0.0
2011.0,1000,0.0
2011.0,1100,5.287300475857052E-4
2011.0,1200,0.0021525343281344994
2011.0,1300,0.0016804238828191705
2011.0,1400,0.006460725144075868
2011.0,1500,0.02478929989152076
2011.0,1600,0.02179971008697391
2011.0,1700,0.0386059324003905
2011.0,1800,0.044054174728382155
2011.0,1900,0.03063690835071848
2011.0,2000,0.07252316076294278
2011.0,2100,0.08257807253627074
2011.0,2200,0.0904866123399302
2011.0,2300,0.1349743561862304
2011.0,2400,0.1834435431921862
2011.0,2500,0.26065148879742356
2011.0,2600,0.32363120857226835
2011.0,2700,0.4402673002425856
2011.0,2800,0.5507478122513938
2011.0,2900,0.6477321754412342
2011.0,3000,0.8626100777198142
2011.0,3100,1.1707867347357328
2011.0,3200,1.5598562104656806
2011.0,3300,2.23655602541079
2011.0,3400,2.8454744684858566
2011.0,3500,3.602477700955989
2011.0,3600,4.425979618987503
2011.0,3700,5.9577522735055854
2011.0,3800,6.867729827026132
2011.0,3900,8.412862126805894
2011.0,4000,9.946920326280324
2011.0,4100,11.200820584842344
2011.0,4200,12.13058660276114
2011.0,4300,12.456078581179234
2011.0,4400,13.078076772594953
2011.0,4500,13.770554314752404
2011.0,4600,13.280291433910484
2011.0,4700,13.102469393226249
2011.0,4800,12.36543124616327
2011.0,4900,13.210950838975519
2011.0,5000,13.926425391186411
2011.0,5100,16.342435624616158
2011.0,5200,21.633090915685823
2011.0,5300,25.20006041383475
2011.0,5400,27.201933053022447
2011.0,5500,29.915824915824928
2011.0,5600,26.622646891043928
2011.0,5700,24.389981273408242
2011.0,5800,27.620569840166777
2011.0,5900,32.34591549295776
2011.0,6000,25.634069400630914
2011.0,6100,30.10948905109489
2012.0,100,0.0
2012.0,200,0.0
2012.0,300,0.0
2012.0,400,0.0
2012.0,500,0.0
2012.0,600,0.0
2012.0,700,0.0
2012.0,800,0.0
2012.0,900,0.0
2012.0,1000,0.0
2012.0,1100,0.002557910230211925
2012.0,1200,0.002448143491185852
2012.0,1300,0.005856851969434894
2012.0,1400,0.010340563597585872
2012.0,1500,0.029563579577288515
2012.0,1600,0.014758072578226531
2012.0,1700,0.04444069924217765
2012.0,1800,0.02835518953988963
2012.0,1900,0.017137887429903825
2012.0,2000,0.04504087193460485
2012.0,2100,0.0361431984882637
2012.0,2200,0.04173690337601862
2012.0,2300,0.05706428170137191
2012.0,2400,0.041099732253583515
2012.0,2500,0.051630013604973476
2012.0,2600,0.038118835063879045
2012.0,2700,0.061149507550066914
2012.0,2800,0.07474542561654753
2012.0,2900,0.11907315856762299
2012.0,3000,0.2329921367625372
2012.0,3100,0.4202618595683914
2012.0,3200,0.7024694742174694
2012.0,3300,1.2338173486004078
2012.0,3400,1.8083918091063687
2012.0,3500,2.4155599831715424
2012.0,3600,3.324464072636474
2012.0,3700,5.173461816521454
2012.0,3800,6.601343401527863
2012.0,3900,9.05340773863932
2012.0,4000,12.291219687203283
2012.0,4100,15.442271154135685
2012.0,4200,18.41729608967595
2012.0,4300,20.13992397265603
2012.0,4400,22.168748175703946
2012.0,4500,24.218095579022723
2012.0,4600,23.468784167942335
2012.0,4700,23.747633374043023
2012.0,4800,22.185105893186
2012.0,4900,21.812285349818424
2012.0,5000,21.249856847369983
2012.0,5100,22.734457790028376
2012.0,5200,25.8429061100129
2012.0,5300,28.60845793686749
2012.0,5400,27.9213127286627
2012.0,5500,33.74248659433846
2012.0,5600,30.634055904164285
2012.0,5700,32.24250936329589
2012.0,5800,35.68485059068797
2012.0,5900,38.5369014084507
2012.0,6000,36.53943217665615
2012.0,6100,38.1094890510949
2013.0,100,0.0
2013.0,200,0.0
2013.0,300,0.0
2013.0,400,0.0
2013.0,500,0.0
2013.0,600,0.0
2013.0,700,0.0
2013.0,800,0.0
2013.0,900,0.0
2013.0,1000,0.0
2013.0,1100,6.14470055302306E-4
2013.0,1200,0.0017778184876468689
2013.0,1300,0.0016804238828191705
2013.0,1400,0.007810727412987244
2013.0,1500,0.023400526899281203
2013.0,1600,0.013664650604818555
2013.0,1700,0.03501441257148168
2013.0,1800,0.028294554414512726
2013.0,1900,0.02044594789271216
2013.0,2000,0.04798910081743867
2013.0,2100,0.04767383144973628
2013.0,2200,0.05600000000000001
2013.0,2300,0.06335290599684666
2013.0,2400,0.0863668432653671
2013.0,2500,0.12557907245078948
2013.0,2600,0.14318616244566765
2013.0,2700,0.27570538719838283
2013.0,2800,0.383790771678601
2013.0,2900,0.5326725854268671
2013.0,3000,0.8675873397314044
2013.0,3100,1.2644848765098282
2013.0,3200,1.714367503010073
2013.0,3300,2.4961317396873177
2013.0,3400,3.2763843584906143
2013.0,3500,4.317266908509763
2013.0,3600,5.727292178134972
2013.0,3700,7.882493531448625
2013.0,3800,9.720704188251903
2013.0,3900,12.837291191987791
2013.0,4000,15.491190512799456
2013.0,4100,18.413877714801764
2013.0,4200,19.772171601386592
2013.0,4300,20.360996316173477
2013.0,4400,21.497025232733787
2013.0,4500,21.804701908934522
2013.0,4600,21.101738464902684
2013.0,4700,20.90484048732532
2013.0,4800,19.163182934315525
2013.0,4900,19.14150721224604
2013.0,5000,19.6748857700442
2013.0,5100,20.384409945871838
2013.0,5200,24.36070657792125
2013.0,5300,27.245431203745607
2013.0,5400,26.375034128760984
2013.0,5500,31.709814191295685
2013.0,5600,26.611808328579585
2013.0,5700,28.713951310861432
2013.0,5800,31.72376650451703
2013.0,5900,36.20957746478874
2013.0,6000,28.10725552050473
2013.0,6100,33.33576642335767
2014.0,100,0.0
2014.0,200,0.0
2014.0,300,0.0
2014.0,400,0.0
2014.0,500,0.0
2014.0,600,0.0
2014.0,700,0.0
2014.0,800,0.0
2014.0,900,0.0
2014.0,1000,2.462671965347171E-4
2014.0,1100,0.0011396276025664863
2014.0,1200,0.0028686579343997483
2014.0,1300,0.0019376874739999554
2014.0,1400,0.010533421064573213
2014.0,1500,0.03147090729195231
2014.0,1600,0.02158102569229231
2014.0,1700,0.044429076200660146
2014.0,1800,0.054935423591473555
2014.0,1900,0.04303146392346648
2014.0,2000,0.10444141689373299
2014.0,2100,0.0979921602107268
2014.0,2200,0.14602095459837036
2014.0,2300,0.21040160205875438
2014.0,2400,0.29585321711999574
2014.0,2500,0.4175220004477579
2014.0,2600,0.4698868014491458
2014.0,2700,0.6521143931860086
2014.0,2800,0.8005767700875115
2014.0,2900,0.9126474907280211
2014.0,3000,1.0714535582290243
2014.0,3100,1.2752732520631378
2014.0,3200,1.4530480674811448
