date,value
2015-05-01,1.7318606051086822
2015-06-01,5.0931401259062925
2015-07-01,32.99216840699163
2015-08-01,39.23144557799721
2015-09-01,33.791067270883374
2015-10-01,32.051941087236344
2015-11-01,24.37898155540674
2015-12-01,12.719291801936349
2016-01-01,4.884438950428363
2016-02-01,2.077867520194017
2016-03-01,1.2044692908327101
2016-04-01,12.012981437578677
2016-05-01,26.18351680360896
2016-06-01,40.72835137063296
2016-07-01,39.075960004131794
2016-08-01,33.627609265265995
2016-09-01,28.656300572235526
2016-10-01,22.294745126859603
2016-11-01,13.965173607001915
2016-12-01,8.359333218500712
2017-01-01,2.2443332473986306
2017-02-01,1.5295119787467926
2017-03-01,1.6112044534074141
2017-04-01,6.374405328992194
2017-05-01,24.63112152167789
2017-06-01,36.419531216818505
2017-07-01,34.87140839091322
2017-08-01,30.778872789105392
2017-09-01,24.76086824568329
2017-10-01,20.454167264792552
2017-11-01,8.912196075007547
2017-12-01,2.4816225306259976
2018-01-01,1.530167640275279
2018-02-01,0.9979152824970303
2018-03-01,1.1407004734680057
2018-04-01,0.888644906084169
2018-05-01,3.433156475147274
2018-06-01,36.02710159736323
2018-07-01,33.79372583616428
2018-08-01,30.425593664660184
2018-09-01,24.29610788847637
2018-10-01,21.540739948227117
2018-11-01,11.045760395153343
2018-12-01,4.4672461146464135
2019-01-01,1.393971810475811
2019-02-01,0.859644450655062
2019-03-01,0.7886741094338476
2019-04-01,1.8981228399482903
2019-05-01,3.0978822313822874
2019-06-01,27.70354411776656
2019-07-01,27.14448406408998
2019-08-01,17.24374046976577
2019-09-01,15.757768826404204
2019-10-01,5.579627396544351
2019-11-01,1.6998378892380395
2019-12-01,0.6695488344833272
2020-01-01,0.9060695488265064
2020-02-01,0.6537379491437834
2020-03-01,0.5693999236611677
2020-04-01,3.5542594354831367
2020-05-01,3.813884581082184
2020-06-01,26.051793716114275
2020-07-01,40.80135664820013
2020-08-01,33.452899972113414
2020-09-01,27.624931221665975
2020-10-01,16.563745878134704
2020-11-01,6.159894030674837
2020-12-01,1.674520596090613
2021-01-01,0.9390227638919835
2021-02-01,5.48223841926603
2021-03-01,1.5613783643049874
2021-04-01,0.9779871873255748
2021-05-01,9.117297692864433
2021-06-01,22.4496801047227
2021-07-01,26.867921468765164
2021-08-01,22.563501573367567
2021-09-01,26.580717437171074
2021-10-01,11.72138466544234
2021-11-01,2.4087208174162305
2021-12-01,0.8199562866828163
2022-01-01,0.6180010382564014
2022-02-01,0.7630771792920285
2022-03-01,0.595658808557564
2022-04-01,4.948990731654786
2022-05-01,10.534424836782017
2022-06-01,29.2808446615508
2022-07-01,43.82784329150306
2022-08-01,37.047058901077165
2022-09-01,29.304662937538023
2022-10-01,20.05123203630547
2022-11-01,6.789829806729954
2022-12-01,1.5401653732036673
2023-01-01,1.6514660680395452
2023-02-01,1.0102707509490012
2023-03-01,0.6074417414055827
2023-04-01,0.9325128636264176
2023-05-01,2.6012220599212146
2023-06-01,15.817614017519105
2023-07-01,30.668521174200876
2023-08-01,28.513844868417348
