date,value
2008-02-01,0.5301359506296769
2008-03-01,0.7424629087489508
2008-04-01,0.2616573823015515
2008-05-01,1.0304662518483647
2008-06-01,30.163963198064227
2008-07-01,27.585997980979748
2008-08-01,24.97320034489117
2008-09-01,15.682799298530984
2008-10-01,5.004183490156676
2008-11-01,0.7508519601922842
2008-12-01,0.25536569393652975
2009-01-01,0.7505862559562209
2009-02-01,0.9442131487474489
2009-03-01,1.0996805801637717
2009-04-01,0.2711857573308338
2009-05-01,3.673883654927832
2009-06-01,17.81087217263477
2009-07-01,20.30098901916749
2009-08-01,9.569044076133673
2009-09-01,2.525268851145733
2009-10-01,0.5540135124065472
2009-11-01,0.23324123047092243
2009-12-01,0.17301276912516886
2010-01-01,1.2680535068986853
2010-02-01,0.4999126380357427
2010-03-01,0.11572052194030721
2010-04-01,0.14359716283812354
2010-05-01,21.081298228279408
2010-06-01,35.13846034751688
2010-07-01,18.916361499318157
2010-08-01,11.69896519381737
2010-09-01,9.47390418735876
2010-10-01,2.387674291302749
2010-11-01,0.3370680055591988
2010-12-01,0.1711949897018087
2011-01-01,0.2098191244068216
2011-02-01,1.2186887504177448
2011-03-01,2.113854890534547
2011-04-01,1.1735981827249296
2011-05-01,0.36210673771833757
2011-06-01,20.639203114679127
2011-07-01,21.748411400284564
2011-08-01,17.273722474547274
2011-09-01,4.726753321039756
2011-10-01,0.7044359442540715
2011-11-01,0.16622128758228877
2011-12-01,0.4179398933298886
2012-01-01,0.548522973916169
2012-02-01,0.5779547709124728
2012-03-01,0.1582955161803224
2012-04-01,10.647448421256598
2012-05-01,9.878072272647843
2012-06-01,23.32767877171654
2012-07-01,13.056269468502663
2012-08-01,14.137068879664984
2012-09-01,5.824138805609678
2012-10-01,1.649167076735397
2012-11-01,0.3458286549043674
2012-12-01,0.18188239671526227
2013-01-01,0.7140633778322725
2013-02-01,0.6462417398184596
2013-03-01,0.2454699392113208
2013-04-01,0.08100087103340962
2013-05-01,11.909377955263608
2013-06-01,22.91519714871149
2013-07-01,20.479698079827145
2013-08-01,16.366582077286584
2013-09-01,6.426325228814823
2013-10-01,2.585140443592116
2013-11-01,0.6184807817097568
2013-12-01,0.1923087112234318
2014-01-01,0.40289724621116646
2014-02-01,0.0800911497685011
2014-03-01,0.17055935978729655
2014-04-01,0.14687965665526376
2014-05-01,3.979570700451222
2014-06-01,17.368496623880738
2014-07-01,6.430817069174296
2014-08-01,0.7356193297288438
2014-09-01,9.118382640417225
2014-10-01,2.4460070097742093
2014-11-01,0.18091267387993976
2014-12-01,0.10925615483208685
2015-01-01,0.10097326145447184
2015-02-01,0.35165310114457804
2015-03-01,7.195391973947993
2015-04-01,16.72270616119242
2015-05-01,6.89558502692693
2015-06-01,3.7388073611413346
2015-07-01,32.339482938235804
2015-08-01,47.45083736592251
2015-09-01,31.00090285819377
2015-10-01,21.00048087552102
2015-11-01,9.387388667991983
2015-12-01,1.976552500171104
2016-01-01,0.3387029485728349
2016-02-01,0.21872572520785982
2016-03-01,0.4649951996807484
2016-04-01,10.087539769577361
2016-05-01,22.73276581937505
2016-06-01,48.59799747986381
2016-07-01,41.29138856091487
2016-08-01,35.23736218857335
2016-09-01,25.943893674554165
2016-10-01,15.122197354928494
2016-11-01,6.4837606716113685
2016-12-01,3.7557324776007697
2017-01-01,0.8497351406154605
2017-02-01,0.7215841637146835
2017-03-01,0.585313034276832
2017-04-01,0.3834530131322224
2017-05-01,13.049580879398427
2017-06-01,44.8020040230724
2017-07-01,32.656186678988774
2017-08-01,28.25900721309991
2017-09-01,17.367746908939626
2017-10-01,9.164011815603589
2017-11-01,3.3207314818013356
2017-12-01,0.671535358604455
2018-01-01,0.5585921398024775
2018-02-01,0.4052469175164806
2018-03-01,0.21713887879071492
2018-04-01,0.31325234111129757
2018-05-01,1.8026054716162434
2018-06-01,21.738829513377084
2018-07-01,9.092257112476842
2018-08-01,4.369826861778102
2018-09-01,1.086358716101495
2018-10-01,7.05276211957516
2018-11-01,1.742121179651545
2018-12-01,0.3561387345739547
2019-01-01,0.24939322939398986
2019-02-01,0.36969698082976576
2019-03-01,0.1453837640264899
2019-04-01,1.4893866558915991
2019-05-01,2.524592801099932
2019-06-01,19.610137147278138
2019-07-01,13.529097582343885
2019-08-01,12.594156299929
2019-09-01,5.90171491453229
2019-10-01,0.6781548820910256
2019-11-01,0.286715718748901
2019-12-01,0.14784773879290403
2020-01-01,0.5706132281219713
2020-02-01,0.40531825567902635
2020-03-01,0.1655024335475496
2020-04-01,0.9952441204080809
2020-05-01,0.21904661040311302
2020-06-01,18.83050255731534
2020-07-01,10.40677868773401
2020-08-01,3.2759505735766643
2020-09-01,1.630210784259541
2020-10-01,0.9443357809519822
2020-11-01,0.19853632007304284
2020-12-01,0.1349581928112109
2021-01-01,0.6871396146539849
2021-02-01,1.0083484543106798
2021-03-01,4.983840829150452
2021-04-01,1.5666244993519745
2021-05-01,3.408056260111432
2021-06-01,19.64713457736935
2021-07-01,12.08368923835706
2021-08-01,6.624433366188048
2021-09-01,2.43896321394267
2021-10-01,0.39255686745135643
2021-11-01,0.1920749621906749
2021-12-01,0.19648023596737416
2022-01-01,0.6284914251837843
2022-02-01,0.27609389109432975
2022-03-01,0.2783839887319646
2022-04-01,0.10130077291761198
2022-05-01,1.2049135283901704
2022-06-01,18.807138525885165
2022-07-01,40.15627200372082
2022-08-01,31.623158277135943
2022-09-01,18.004570252281145
2022-10-01,7.622227492176082
2022-11-01,1.2758283037241707
2022-12-01,0.29167798399309386
2023-01-01,0.5554729105018631
2023-02-01,0.776359885550607
2023-03-01,0.21195084550554572
2023-04-01,2.106723492771345
2023-05-01,1.599704453965001
2023-06-01,4.177345119510192
2023-07-01,5.8720724933725625
2023-08-01,0.9042894401887764
